timestep,Area,Mass,Rac_Max_Min
493,1.2389651420427528,2.024134725326489,0.7524013181153183
494,1.2389824040058521,2.0241704321803353,0.7526074751877219
495,1.2389994624150285,2.0242059739683462,0.7528123731051362
496,1.2390163186834047,2.0242413518094344,0.7530160278344922
497,1.2390329742227648,2.024276566803561,0.75321845482527
498,1.2390494304434008,2.0243116200323454,0.7534196690289797
499,1.2390656887538887,2.0243465125597706,0.7536196849179445
500,1.2390817505609664,2.024381245432267,0.7538185165035128
501,1.239097617269333,2.0244158196795916,0.754016177353699
502,1.239113290281508,2.024450236314829,0.7542126806100168
503,1.2391287709976562,2.0244844963350315,0.7544080390039362
504,1.239144060815416,2.0245186007216467,0.75460226487262
505,1.2391591611297776,2.024552550440874,0.7547953701741045
506,1.2391740733328847,2.0245863464440297,0.754987366502165
507,1.2391887988139587,2.024619989667992,0.7551782651002759
508,1.2392033389590413,2.0246534810357395,0.7553680768754029
509,1.2392176951509672,2.0246868214562705,0.7555568124111369
510,1.239231868769146,2.024720011825378,0.755744481980438
511,1.2392458611894628,2.0247530530258375,0.7559310955577616
512,1.23925967378413,2.0247859459276047,0.7561166628310211
513,1.2392733079215636,2.024818691388377,0.7563011932127252
514,1.239286764966258,2.0248512902538978,0.7564846958511322
515,1.2393000462786528,2.024883743357931,0.7566673266468747
516,1.239313153215031,2.0249160515230407,0.7568490818985357
517,1.2393260871273801,2.024948215560716,0.7570298312701779
518,1.239338849363314,2.024980236271434,0.7572095830870225
519,1.2393514412659143,2.0250121144450564,0.7573883454538097
520,1.239363864173676,2.0250438508613557,0.7575661262638127
521,1.2393761194203736,2.0250754462899407,0.7577429332072204
522,1.2393882083349699,2.0251069014907244,0.7579187737795483
523,1.239400132241528,2.0251382172139785,0.7580936552894411
524,1.2394118924591069,2.025169394200793,0.7582675848663191
525,1.2394234903016865,2.025200433183065,0.7584405694676889
526,1.239434927078079,2.0252313348840905,0.7586126158861748
527,1.2394462040918364,2.025262100018392,0.7587837307563079
528,1.2394573226411958,2.025292729292119,0.758953920560941
529,1.239468284018981,2.025323223403333,0.7591231916375739
530,1.2394790895125538,2.02535358304208,0.759291550184236
531,1.2394897404037226,2.0253838088905227,0.7594590022653959
532,1.2395002379687037,2.0254139016234767,0.7596255538172861
533,1.239510583478039,2.0254438619082586,0.7597912106533464
534,1.2395207781965476,2.0254736904048767,0.7599559784692795
535,1.239530823383274,2.025503387766314,0.7601198628478448
536,1.2395407202914264,2.02553295463875,0.7602828692636591
537,1.2395504701683455,2.025562391661753,0.7604450030876029
538,1.2395600742554396,2.0255916994682805,0.7606062695911361
539,1.2395695337881523,2.0256208786849603,0.7607666739504875
540,1.2395788499959197,2.0256499299319675,0.7609262212504918
541,1.2395880241021395,2.0256788538236763,0.7610849164885117
542,1.239597057324123,2.0257076509685263,0.7612427645779457
543,1.2396059508730828,2.0257363219688775,0.7613997703518105
544,1.2396147059540823,2.025764867421754,0.7615559385659864
545,1.2396233237660255,2.025793287918582,0.7617112739024917
546,1.239631805501612,2.0258215840453127,0.761865780972445
547,1.2396401523473624,2.0258497563826094,0.7620194643190846
548,1.239648365483533,2.02587780550614,0.7621723284204942
549,1.239656446084139,2.025905731986422,0.7623243776923001
550,1.23966439531694,2.0259335363891426,0.76247561649027
551,1.2396722143433982,2.0259612192749565,0.7626260491126441
552,1.2396799043186986,2.0259887812002773,0.7627756798026596
553,1.239687466391727,2.0260162227167684,0.7629245127506545
554,1.2396949017050465,2.0260435443712295,0.7630725520962227
555,1.239702211394909,2.026070746706507,0.7632198019302987
556,1.2397093965912445,2.026097830261041,0.7633662662970638
557,1.2397164584176714,2.0261247955690753,0.7635119491959023
558,1.2397233979914626,2.0261516431606847,0.7636568545830055
559,1.23973021642357,2.026178373561938,0.7638009863733216
560,1.239736914818607,2.0262049872952055,0.7639443484419433
561,1.2397434942748808,2.0262314848787164,0.7640869446257385
562,1.2397499558843594,2.02625786682707,0.7642287787249806
563,1.2397563007327037,2.026284133651252,0.7643698545044977
564,1.239762529899237,2.026310285858536,0.7645101756951731
565,1.239768644456989,2.0263363239527474,0.7646497459952256
566,1.2397746454726974,2.0263622484341317,0.7647885690713822
567,1.2397805340067756,2.0263880597997037,0.7649266485600916
568,1.239786311113376,2.026413758542999,0.765063988068519
569,1.2397919778403519,2.0264393451544724,0.7652005911758064
570,1.2397975352293042,2.0264648201211894,0.7653364614338919
571,1.2398029843155585,2.0264901839273954,0.7654716023685586
572,1.2398083261282027,2.026515437053914,0.7656060174803117
573,1.2398135616900845,2.026540579978793,0.7657397102452641
574,1.2398186920178258,2.026565613176966,0.7658726841159759
575,1.2398237181218326,2.0265905371206987,0.7660049425222034
576,1.2398286410063075,2.0266153522792507,0.766136488871688
577,1.239833461669272,2.0266400591191904,0.7662673265508091
578,1.239838181102563,2.026664658104293,0.7663974589253214
579,1.239842800291863,2.026689149695542,0.7665268893409432
580,1.2398473202167033,2.026713534351582,0.7666556211240192
581,1.2398517418504773,2.0267378125282103,0.7667836575820834
582,1.2398560661604603,2.0267619846787697,0.7669110664263569
583,1.2398602941078218,2.0267860512540885,0.7670380760326475
584,1.239864426647636,2.0268100127024486,0.7671643981410193
585,1.2398684647289122,2.0268338694698347,0.7672900360075671
586,1.2398724092945848,2.026857622000005,0.7674149928714821
587,1.239876261281545,2.0268812707340036,0.7675392719556732
588,1.2398800216206542,2.0269048161107754,0.7676628764670116
589,1.2398836912367526,2.0269282585669783,0.7677858095968322
590,1.2398872710486866,2.026951598537073,0.7679080745212654
591,1.2398907619693114,2.026974836453431,0.7680296744016524
592,1.2398941649055069,2.0269979727459506,0.7681506123847397
593,1.2398974807582073,2.027021007842657,0.7682708916031602
594,1.239900710422409,2.027043942169368,0.7683905151756398
595,1.239903854787169,2.027066776149794,0.7685094862072862
596,1.239906914735646,2.027089510205869,0.7686278077898945
597,1.239909891145116,2.0271121447572042,0.7687454830022094
598,1.2399127848869553,2.027134680221567,0.7688625149100933
599,1.2399155968267093,2.027157117014741,0.7689789065668233
600,1.2399183278240535,2.027179455550661,0.7690946610132887
601,1.2399209787328378,2.027201696241233,0.7692097812782185
602,1.239923550401118,2.027223839496522,0.7693242703783151
603,1.2399260436711308,2.027245885724863,0.7694381313184553
604,1.2399284593793414,2.027267835332532,0.7695513670919578
605,1.239930798356466,2.0272896887241374,0.769663980680575
606,1.239933061427442,2.027311446302519,0.7697759750547564
607,1.2399352494115037,2.0273331084686625,0.7698873531738066
608,1.2399373631221537,2.0273546756217917,0.7699981179859777
609,1.2399394033671942,2.0273761481596235,0.7701082724285591
610,1.2399413709487646,2.0273975264777953,0.7702178194281182
611,1.239943266663319,2.0274188109706595,0.7703267619004744
612,1.2399450913016759,2.027440002030508,0.7704351027509356
613,1.2399468456490046,2.027461100048179,0.7705428448742904
614,1.2399485304848858,2.02748210541282,0.7706499911549813
615,1.2399501465832765,2.0275030185120904,0.770756544467102
616,1.2399516947125688,2.0275238397318684,0.7708625076746012
617,1.2399531756355884,2.0275445694564938,0.7709678836312984
618,1.2399545901096067,2.027565208068786,0.7710726751809416
619,1.2399559388863801,2.0275857559499415,0.7711768851572727
620,1.2399572227121416,2.0276062134794746,0.7712805163841683
621,1.2399584423276382,2.0276265810356295,0.7713835716756021
622,1.2399595984681366,2.0276468589949213,0.7714860538357367
623,1.2399606918634472,2.0276670477324283,0.7715879656590475
624,1.2399617232379425,2.027687147621811,0.7716893099302361
625,1.239962693310576,2.027707159035103,0.771790089424395
626,1.2399636027948897,2.027727082342889,0.7718903069070084
627,1.2399644523990483,2.027746917914289,0.7719899651339797
628,1.2399652428258443,2.0277666661170404,0.7720890668516749
629,1.2399659747727325,2.027786327317467,0.772187614796983
630,1.2399666489318317,2.0278059018803147,0.7722856116973198
631,1.2399672659899494,2.027825390169031,0.7723830602706814
632,1.2399678266286158,2.0278447925454888,0.7724799632256459
633,1.2399683315240724,2.0278641093702663,0.7725763232614138
634,1.2399687813473277,2.0278833410025796,0.7726721430678235
635,1.2399691767641428,2.027902487800208,0.7727674253254151
636,1.2399695184350767,2.0279215501195247,0.772862172705406
637,1.239969807015503,2.027940528315546,0.7729563878697052
638,1.2399700431555971,2.0279594227419935,0.7730500734709598
639,1.2399702275004185,2.0279782337510768,0.7731432321525873
640,1.239970360689869,2.027996961694009,0.7732358665487081
641,1.2399704433587562,2.02801560692012,0.7733279792842767
642,1.2399704761367913,2.028034169777897,0.7734195729750027
643,1.2399704596486127,2.0280526506142267,0.7735106502273935
644,1.2399703945138167,2.0280710497747063,0.773601213638784
645,1.2399702813469773,2.0280893676037577,0.7736912657973021
646,1.2399701207576599,2.0281076044443376,0.7737808092819417
647,1.2399699133504374,2.02812576063816,0.7738698466624825
648,1.239969659724932,2.02814383652571,0.773958380499592
649,1.2399693604758277,2.0281618324460333,0.7740464133447765
650,1.2399690161928825,2.0281797487370894,0.774133947740381
651,1.2399686274609587,2.028197585735308,0.7742209862196489
652,1.2399681948600527,2.0282153437761266,0.7743075313066684
653,1.2399677189652976,2.0282330231936094,0.7743935855163957
654,1.2399672003470048,2.0282506243204925,0.7744791513547034
655,1.2399666395706808,2.0282681474882476,0.7745642313182962
656,1.239966037197038,2.028285593027151,0.7746488278947831
657,1.2399653937820452,2.0283029612662413,0.7747329435626903
658,1.2399647098769164,2.028320252533374,0.7748165807913818
659,1.239963986028162,2.0283374671550924,0.774899742041171
660,1.239963222777588,2.0283546054565775,0.7749824297632458
661,1.2399624206623499,2.0283716677619394,0.7750646463996512
662,1.2399615802149433,2.0283886543941088,0.7751463943834289
663,1.239960701963252,2.0284055656747695,0.7752276761383957
664,1.2399597864305443,2.028422401924294,0.7753084940794229
665,1.2399588341355439,2.0284391634618504,0.7753888506121709
666,1.2399578455923967,2.0284558506055905,0.7754687481332813
667,1.2399568213107321,2.0284724636722675,0.7755481890302603
668,1.239955761795685,2.0284890029774263,0.7756271756815656
669,1.239954667547902,2.0285054688355326,0.7757057104565195
670,1.2399535390635756,2.0285218615598923,0.7757837957154097
671,1.2399523768344702,2.0285381814625585,0.7758614338094368
672,1.2399511813479496,2.028554428854335,0.7759386270807237
673,1.23994995308699,2.0285706040449654,0.7760153778622908
674,1.2399486925302106,2.0285867073427912,0.7760916884781135
675,1.2399474001518986,2.028602739055307,0.776167561243065
676,1.2399460764220387,2.0286186994887507,0.776242998462989
677,1.239944721806321,2.028634588948039,0.7763180024346147
678,1.2399433367661938,2.028650407737134,0.7763925754456883
679,1.2399419217588468,2.028666156158674,0.7764667197747797
680,1.2399404772372924,2.0286818345141913,0.7765404376915007
681,1.239939003650325,2.0286974431041367,0.7766137314563774
682,1.239937501442601,2.0287129822277343,0.7766866033208729
683,1.2399359710546456,2.0287284521830546,0.7767590555273961
684,1.2399344129228467,2.0287438532671835,0.7768310903093345
685,1.2399328274795365,2.0287591857757867,0.7769027098910316
686,1.2399312151529718,2.028774450003762,0.7769739164877973
687,1.23992957636738,2.028789646244592,0.7770447123059085
688,1.2399279115429722,2.0288047747907947,0.777115099542613
689,1.23992622109597,2.02881983593358,0.7771850803861625
690,1.2399245054386596,2.0288348299632233,0.7772546570157417
691,1.2399227649793532,2.028849757168923,0.7773238316015783
692,1.2399210001224825,2.028864617838635,0.7773926063048908
693,1.239919211268587,2.0288794122592058,0.7774609832778938
694,1.2399173988143348,2.0288941407163295,0.777528964663783
695,1.2399155631525707,2.0289088034947236,0.7775965525968019
696,1.2399137046723137,2.0289234008780017,0.7776637492022332
697,1.2399118237588145,2.0289379331486956,0.7777305565963613
698,1.2399099207935462,2.028952400588053,0.7777969768865112
699,1.239907996154257,2.028966803476436,0.7778630121710606
700,1.2399060502149744,2.0289811420930954,0.7779286645394475
701,1.2399040833460555,2.0289954167160618,0.777993936072184
702,1.2399020959141658,2.0290096276224467,0.7780588288408219
703,1.2399000882823674,2.029023775088141,0.7781233449080055
704,1.239898060810085,2.0290378593882097,0.7781874863274876
705,1.2398960138531603,2.029051880796332,0.7782512551441056
706,1.2398939477638775,2.0290658395853196,0.7783146533938377
707,1.2398918628909847,2.029079736026722,0.7783776831037248
708,1.239889759579699,2.029093570391381,0.7784403462919967
709,1.2398876381717694,2.0291073429487985,0.7785026449679807
710,1.2398854990054553,2.0291210539673865,0.7785645811322087
711,1.2398833424155953,2.0291347037147216,0.7786261567762996
712,1.2398811687335989,2.0291482924571245,0.7786873738831485
713,1.239878978287486,2.029161820460118,0.7787482344267426
714,1.2398767714019117,2.0291752879879246,0.7788087403723549
715,1.2398745483981823,2.029188695303918,0.7788688936764419
716,1.2398723095942847,2.029202042670264,0.778928696286668
717,1.2398700553049065,2.0292153303482254,0.7789881501419282
718,1.2398677858414593,2.0292285585979477,0.779047257172435
719,1.2398655015121258,2.029241727678591,0.7791060192996035
720,1.2398632026218364,2.029254837848314,0.7791644384361812
721,1.2398608894723362,2.0292678893642178,0.7792225164861704
722,1.239858562362188,2.0292808824823947,0.7792802553449204
723,1.2398562215868039,2.029293817457937,0.7793376568990731
724,1.2398538674384543,2.029306694544846,0.7793947230266577
725,1.239851500206313,2.0293195139962985,0.7794514555970141
726,1.2398491201764734,2.0293322760643155,0.7795078564708956
727,1.2398467276319485,2.029344980999936,0.7795639275004224
728,1.2398443228527285,2.0293576290532864,0.7796196705291334
729,1.2398419061157853,2.029370220473284,0.779675087391989
730,1.2398394776951018,2.0293827555080615,0.7797301799154042
731,1.2398370378616823,2.0293952344046957,0.779784949917205
732,1.2398345868835918,2.029407657409264,0.7798393992067673
733,1.2398321250259658,2.0294200247668592,0.7798935295848899
734,1.2398296525510448,2.029432336721575,0.7799473428438991
735,1.2398271697181875,2.0294445935165117,0.7800008407677139
736,1.2398246767838954,2.029456795393923,0.7800540251316932
737,1.239822174001831,2.029468942594913,0.7801068977028748
738,1.2398196616228545,2.029481035359818,0.7801594602398065
739,1.2398171398950313,2.0294930739278714,0.7802117144926656
740,1.2398146090636535,2.029505058537447,0.7802636622032956
741,1.2398120693712722,2.029516989425696,0.7803153051051026
742,1.2398095210577134,2.029528866829094,0.7803666449232208
743,1.2398069643601006,2.0295406909830502,0.7804176833745008
744,1.2398043995128734,2.029552462121905,0.78046842216738
745,1.2398018267478155,2.029564180479401,0.7805188630021318
746,1.23979924629407,2.0295758462880436,0.7805690075707612
747,1.2397966583781537,2.0295874597794414,0.7806188575569787
748,1.2397940632240032,2.029599021184306,0.7806684146363522
749,1.2397914610529697,2.0296105307324064,0.7807176804762579
750,1.2397888520838516,2.0296219886525,0.7807666567358821
751,1.2397862365329186,2.0296333951725827,0.7808153450662505
752,1.23978361461392,2.0296447505196418,0.7808637471103115
753,1.2397809865381204,2.029656054919746,0.780911864502895
754,1.2397783525143076,2.0296673085979613,0.7809597933567597
755,1.2397757127488156,2.0296785117784313,0.7810076182959144
756,1.2397730674455625,2.0296896646844833,0.7810551617003657
757,1.2397704168060333,2.0297007675386625,0.7811024251830684
758,1.2397677610293405,2.029711820562252,0.7811494103489596
759,1.2397651003122154,2.029722823975969,0.7811961187949917
760,1.239762434849046,2.0297337779993825,0.7812425521100687
761,1.239759764831879,2.02974468285129,0.781288711875158
762,1.2397570904504576,2.0297555387496335,0.7813345996633212
763,1.2397544118922408,2.029766345911328,0.7813802170396592
764,1.23975172934239,2.029777104552384,0.7814255655613854
765,1.2397490429838414,2.029787814888126,0.7814706467778426
766,1.239746352997278,2.029798477132859,0.7815154622305795
767,1.2397436595611655,2.029809091500009,0.7815600134532819
768,1.2397409628517981,2.0298196582020926,0.7816043019718485
769,1.23973826304326,2.029830177450756,0.7816483293044096
770,1.2397355603075098,2.029840649456932,0.7816920969613796
771,1.2397328548143345,2.029851074430502,0.7817356064454025
772,1.2397301467314226,2.029861452580574,0.7817788592515044
773,1.2397274362243493,2.02987178411525,0.781821856866965
774,1.239724723456604,2.0298820692420305,0.7818646007714809
775,1.2397220085896123,2.029892308167272,0.7819070924371178
776,1.2397192917827626,2.0299025010967293,0.7819493333283655
777,1.2397165731933855,2.0299126482349936,0.7819913249020878
778,1.2397138529768297,2.029922749786146,0.7820330686076892
779,1.239711131286427,2.0299328059532353,0.7820745658870478
780,1.2397084082735392,2.029942816938545,0.7821158181744899
781,1.2397056840875678,2.0299527829434414,0.7821568268969908
782,1.239702958875982,2.0299627041685175,0.7821975934740006
783,1.2397002327843032,2.02997258081345,0.7822381193176443
784,1.2396975059561655,2.029982413077195,0.7822784058325793
785,1.2396947785333032,2.029992201157778,0.7823184544161861
786,1.2396920506555775,2.0300019452525055,0.7823582664584829
787,1.2396893224609962,2.030011645557714,0.7823978433422006
788,1.2396865940857205,2.030021302269052,0.7824371864428082
789,1.239683865664094,2.0300309155813805,0.7824762971284976
790,1.2396811373286531,2.030040485688532,0.7825151767602664
791,1.2396784092101318,2.030050012783736,0.782553853302632
792,1.239675681437512,2.0300594970593915,0.7825924129636443
793,1.2396729541379932,2.030068938706932,0.7826307446752995
794,1.2396702274370561,2.0300783379171548,0.7826688497771609
795,1.2396675014584315,2.0300876948800783,0.7827067296015685
796,1.239664776324162,2.030097009784697,0.7827443854737658
797,1.2396620521545791,2.0301062828194163,0.7827818187119259
798,1.2396593290683458,2.0301155141718477,0.7828190306271289
799,1.2396566071824615,2.030124704028749,0.7828560225234659
800,1.2396538866122657,2.030133852576067,0.7828927956979984
801,1.2396511674714945,2.0301429599989875,0.7829293514407569
802,1.2396484498722256,2.0301520264818955,0.7829656910349386
803,1.239645733924971,2.030161052208461,0.7830018157567211
804,1.239643019738636,2.0301700373616556,0.783037726875457
805,1.2396403074205629,2.0301789821234952,0.7830734256535677
806,1.2396375970765334,2.0301878866753427,0.783108913346701
807,1.2396348888107842,2.0301967511977748,0.783144191203687
808,1.2396321827260357,2.0302055758703927,0.7831792604665433
809,1.239629478923478,2.0302143608724688,0.7832141223705424
810,1.2396267775028176,2.0302231063822047,0.7832487781442569
811,1.2396240785622648,2.030231812577057,0.7832832290095907
812,1.239621382198576,2.03024047963389,0.783317476181701
813,1.239618688507033,2.03024910772865,0.7833515759451767
814,1.2396159975814836,2.030257697036591,0.7833855754060369
815,1.2396133095143562,2.0302662477322726,0.7834193737374244
816,1.2396106243966418,2.030274759989613,0.7834529721356827
817,1.2396079423179585,2.0302832339814305,0.783486371790531
818,1.2396052633665193,2.0302916698801647,0.7835195738851218
819,1.239602587629172,2.030300067857328,0.7835525795961287
820,1.2395999151914028,2.0303084280838615,0.783585390093651
821,1.2395972461373412,2.0303167507297393,0.7836180065413937
822,1.2395945805498045,2.0303250359644265,0.7836504300965533
823,1.2395919185102713,2.030333283956646,0.7836826619099374
824,1.2395892600989185,2.0303414948741905,0.7837147031260093
825,1.239586605394634,2.03034966888455,0.7837465548827812
826,1.2395839544750205,2.030357806154001,0.7837782183120445
827,1.2395813074164095,2.0303659068484183,0.7838096945391975
828,1.2395786642938762,2.0303739711330087,0.7838409846834189
829,1.2395760251812569,2.030381999171962,0.7838720898576335
830,1.2395733901511576,2.030389991129033,0.783903011168516
831,1.2395707592749639,2.030397947167207,0.7839337497166332
832,1.2395681326228492,2.030405867448712,0.7839643065963131
833,1.239565510263809,2.0304137521352987,0.7839946828957753
834,1.2395628922656334,2.0304216013876006,0.7840248796971631
835,1.2395602786949615,2.0304294153660654,0.7840548980765152
836,1.2395576696172728,2.030437194230182,0.7840847391038571
837,1.2395550650968925,2.0304449381386536,0.7841144038431702
838,1.2395524651970147,2.030452647249566,0.7841438933524337
839,1.2395498699797134,2.0304603217204216,0.7841732086836859
840,1.2395472795059441,2.030467961708067,0.7842023508830354
841,1.2395446938355772,2.0304755673686166,0.7842313209906603
842,1.2395421130273812,2.030483138857439,0.7842601200409034
843,1.239539537139048,2.030490676329287,0.7842887490621905
844,1.2395369662272155,2.030498179938241,0.7843172090771754
845,1.2395344003474553,2.030505649837727,0.7843455011026926
846,1.2395318395542996,2.0305130861805765,0.7843736261498299
847,1.2395292839012446,2.0305204891187367,0.7844015852239089
848,1.2395267334407702,2.030527858803819,0.7844293793245408
849,1.239524188224348,2.0305351953864657,0.7844570094456715
850,1.2395216483024392,2.0305424990169705,0.7844844765755672
851,1.239519113724519,2.030549769844631,0.7845117816968374
852,1.2395165845390845,2.0305570080184285,0.7845389257865767
853,1.239514060793667,2.030564213686514,0.7845659098162266
854,1.2395115425348402,2.030571386996367,0.7845927347516555
855,1.2395090298082252,2.0305785280948245,0.78461940155328
856,1.2395065226584918,2.0305856371282727,0.7846459111759768
857,1.2395040211294193,2.0305927142422435,0.784672264569161
858,1.239501525263832,2.0305997595818788,0.7846984626767882
859,1.2394990351036632,2.030606773291411,0.7847245064374336
860,1.2394965506899562,2.030613755514576,0.7847503967842582
861,1.2394940720628425,2.0306207063944726,0.7847761346450567
862,1.239491599261594,2.030627626073652,0.7848017209422967
863,1.2394891323246113,2.0306345146938436,0.7848271565931227
864,1.2394866712894317,2.0306413723963077,0.7848524425093732
865,1.239484216192748,2.0306481993218193,0.7848775795977028
866,1.2394817670704006,2.030654995610293,0.7849025687594537
867,1.2394793239574207,2.030661761401094,0.7849274108908206
868,1.2394768868879924,2.030668496833014,0.7849521068827742
869,1.239474455895506,2.03067520204427,0.7849766576211339
870,1.2394720310125422,2.0306818771723116,0.7850010639866146
871,1.239469612270888,2.030688522354199,0.7850253268548345
872,1.2394671997015447,2.030695137726357,0.7850494470962898
873,1.239464793334731,2.0307017234244156,0.7850734255764447
874,1.2394623931999054,2.03070827958369,0.7850972631557677
875,1.2394599993257778,2.0307148063387026,0.7851209606896861
876,1.239457611740279,2.030721303823285,0.7851445190286663
877,1.2394552304706201,2.030727772170988,0.7851679390182027
878,1.239452855543278,2.0307342115145803,0.7851912214989125
879,1.2394504869839982,2.0307406219864097,0.7852143673064715
880,1.2394481248178062,2.0307470037180355,0.785237377271696
881,1.239445769069029,2.0307533568405036,0.7852602522205473
882,1.239443419761297,2.0307596814843083,0.7852829929741727
883,1.2394410769175361,2.030765977779276,0.7853056003488907
884,1.2394387405599863,2.030772245854969,0.7853280751562712
885,1.2394364107102316,2.0307784858400093,0.7853504182031039
886,1.2394340873891725,2.0307846978625452,0.7853726302914866
887,1.2394317706170472,2.030790882050281,0.785394712218781
888,1.2394294604134588,2.0307970385302987,0.7854166647776853
889,1.2394271567973554,2.0308031674290934,0.7854384887562622
890,1.2394248597870428,2.0308092688725425,0.7854601849379037
891,1.2394225694002063,2.0308153429861067,0.7854817541014119
892,1.2394202856539065,2.03082138989463,0.7855031970209994
893,1.239418008564601,2.0308274097223737,0.7855245144663701
894,1.2394157381481146,2.030833402593125,0.785545707202614
895,1.2394134744197047,2.0308393686299455,0.7855667759903582
896,1.2394112173940182,2.0308453079555395,0.7855877215857474
897,1.2394089670851147,2.030851220691986,0.7856085447404253
898,1.2394067235064914,2.030857106960914,0.7856292462016442
899,1.239404486671061,2.030862966883219,0.78564982671219
900,1.2394022565911897,2.030868800579436,0.7856702870104908
901,1.2394000332786608,2.030874608169475,0.7856906278305631
902,1.2393978167447286,2.030880389772722,0.7857108499021341
903,1.2393956070001073,2.0308861455080263,0.7857309539505517
904,1.2393934040549606,2.030891875493797,0.785750940696913
905,1.2393912079189433,2.030897579847834,0.7857708108579554
906,1.2393890186011631,2.030903258687437,0.7857905651462355
907,1.2393868361102285,2.030908912129347,0.7858102042700611
908,1.2393846604542333,2.030914540289707,0.7858297289335318
909,1.2393824916407703,2.030920143284459,0.7858491398365115
910,1.2393803296769423,2.030925721228587,0.7858684376747417
911,1.2393781745693568,2.030931274237013,0.7858876231398143
912,1.2393760263241242,2.030936802423768,0.7859066969191962
913,1.2393738849468983,2.0309423059024905,0.785925659696237
914,1.2393717504428616,2.0309477847865125,0.7859445121502383
915,1.2393696228167157,2.030953239188321,0.7859632549564536
916,1.2393675020727102,2.0309586692201154,0.7859818887860177
917,1.239365388214651,2.030964074993565,0.7860004143061504
918,1.239363281245893,2.030969456619842,0.7860188321800474
919,1.2393611811693337,2.0309748142096167,0.78603714306691
920,1.2393590879874588,2.0309801478729788,0.7860553476220556
921,1.2393570017023117,2.0309854577196247,0.7860734464967992
922,1.2393549223155234,2.0309907438587262,0.7860914403385932
923,1.2393528498282944,2.030996006398867,0.7861093297909943
924,1.239350784241421,2.031001245448325,0.7861271154936722
925,1.2393487255552902,2.0310064611148007,0.7861447980825259
926,1.2393466737698877,2.0310116535055642,0.7861623781895685
927,1.239344628884804,2.0310168227273335,0.7861798564430381
928,1.239342590899248,2.031021968886279,0.7861972334673896
929,1.2393405598120326,2.031027092088227,0.7862145098832989
930,1.2393385356215978,2.0310321924385653,0.7862316863077444
931,1.2393365183260054,2.031037270042025,0.7862487633539582
932,1.2393345079229507,2.031042325003003,0.7862657416314837
933,1.2393325044097698,2.0310473574253276,0.7862826217461905
934,1.2393305077834373,2.031052367412468,0.7862994043002655
935,1.2393285180405749,2.0310573550674396,0.7863160898923219
936,1.2393265351774583,2.0310623204925893,0.7863326791172554
937,1.2393245591900033,2.0310672637900615,0.7863491725664717
938,1.2393225900738212,2.0310721850612783,0.7863655708277153
939,1.2393206278241629,2.0310770844074306,0.786381874485238
940,1.2393186724359557,2.0310819619291927,0.7863980841197372
941,1.239316723903812,2.031086817726692,0.7864142003083422
942,1.2393147822220154,2.031091651899783,0.7864302236247465
943,1.2393128473845465,2.031096464547526,0.786446154639127
944,1.239310919385067,2.0311012557690677,0.7864619939182454
945,1.2393089982169403,2.0311060256625817,0.7864777420253839
946,1.2393070838732203,2.031110774326028,0.786493399520389
947,1.2393051763466747,2.03111550185688,0.7865089669597489
948,1.2393032756297842,2.031120208352298,0.7865244448965573
949,1.2393013817147247,2.031124893908838,0.7865398338805074
950,1.2392994945934097,2.0311295586226374,0.7865551344580043
951,1.2392976142574572,2.0311342025895494,0.786570347172085
952,1.2392957406982301,2.031138825904793,0.7865854725625003
953,1.2392938739068047,2.031143428663286,0.7866005111656954
954,1.2392920138740062,2.031148010959504,0.7866154635148553
955,1.2392901605903979,2.0311525728874003,0.7866303301399166
956,1.239288314046266,2.0311571145406146,0.786645111567574
957,1.239286474231672,2.0311616360122944,0.7866598083213163
958,1.23928464113641,2.0311661373950716,0.7866744209214088
959,1.2392828147500368,2.0311706187813967,0.7866889498849545
960,1.239280995061869,2.031175080263037,0.7867033957259267
961,1.2392791820609912,2.0311795219316333,0.7867177589550881
962,1.2392773757362452,2.031183943878143,0.7867320400801159
963,1.2392755760762502,2.0311883461931566,0.7867462396055864
964,1.2392737830693972,2.031192728966964,0.7867603580329713
965,1.2392719967038537,2.0311970922894096,0.7867743958606693
966,1.2392702169675898,2.031201436249852,0.7867883535840006
967,1.2392684438483266,2.031205760937388,0.7868022316953054
968,1.239266677333602,2.0312100664404977,0.7868160306838707
969,1.2392649174107397,2.031214352847518,0.7868297510359507
970,1.239263164066875,2.031218620246128,0.78684339323487
971,1.2392614172889158,2.031222868723696,0.7868569577609138
972,1.2392596770635893,2.0312270983672516,0.7868704450915155
973,1.2392579433774271,2.0312313092633003,0.7868838557010617
974,1.239256216216789,2.031235501498175,0.7868971900611139
975,1.2392544955678193,2.0312396751576256,0.7869104486402434
976,1.2392527814165055,2.03124383032691,0.7869236319042191
977,1.2392510737486522,2.031247967091296,0.7869367403158868
978,1.239249372549876,2.031252085535151,0.7869497743352476
979,1.239247677805627,2.0312561857428837,0.7869627344195059
980,1.2392459895011967,2.031260267798375,0.786975621022989
981,1.2392443076216992,2.0312643317849344,0.7869884345972668
982,1.2392426321520988,2.0312683777857554,0.787001175591083
983,1.2392409630771755,2.031272405883572,0.7870138444504596
984,1.2392393003815816,2.0312764161606056,0.7870264416186382
985,1.2392376440498045,2.0312804086988843,0.7870389675361017
986,1.2392359940661806,2.031284383579877,0.7870514226406106
987,1.239234350414899,2.0312883408849713,0.7870638073672636
988,1.2392327130800078,2.031292280694894,0.7870761221484461
